date,source,medium,delivery_available,device_type,promo_activated,filter_used,pageviews,visits,productClick,addToCart,checkout,transactions,revenue
2020-06-09,admitad,cpa,Доставка есть,Десктоп,yes,no,328,37,670,134,403,32,39402
2020-06-23,google,organic,Доставка есть,Мобайл,yes,no,1630,153,4520,904,1245,140,174415
2020-06-23,yandex,cpc,Не определено,Мобайл,no,no,3597,2045,5310,1062,969,75,72704
2020-06-23,google,cpc,Доставка есть,Мобайл,no,no,974,125,3190,636,636,92,110638
2020-06-23,google,cpc,Не определено,Мобайл,no,no,3101,1838,4590,916,864,44,43021
2020-06-23,yandex,organic,Не определено,Мобайл,no,no,3397,1767,4570,912,1086,72,61818
2020-06-23,google,organic,Не определено,Мобайл,no,no,5547,2667,7420,1484,1765,116,110490
2020-06-23,promo,email,Не определено,Мобайл,no,no,1718,1088,1020,202,239,5,5103
2020-06-23,admitad,cpa,Не определено,Мобайл,no,no,1439,875,310,62,105,6,4196
2020-06-23,google,organic,Не определено,Мобайл,yes,no,1926,414,5280,1056,1607,104,125880
2020-06-23,(direct),(none),Не определено,Мобайл,yes,no,648,174,2070,414,519,34,37077
2020-06-23,(direct),(none),Не определено,Мобайл,no,no,1553,994,1450,290,357,36,36391
2020-06-23,google,organic,Не определено,Десктоп,no,no,3073,1363,6150,1230,927,99,99270
2020-06-23,google,cpc,Не определено,Мобайл,yes,no,1238,357,3660,732,938,55,59737
2020-06-23,google,organic,Доставка есть,Мобайл,no,no,1406,166,3940,790,929,130,162366
2020-06-23,yandex,organic,Доставка есть,Мобайл,no,no,992,114,3080,616,674,90,104742
2020-06-23,(direct),(none),Не определено,Десктоп,no,no,897,475,1660,332,298,39,51363
2020-06-23,google,organic,Не определено,Мобайл,yes,yes,99,16,290,58,61,5,6574
2020-06-23,yandex,organic,Не определено,Десктоп,yes,no,1328,292,4500,900,630,85,110259
2020-06-23,(direct),(none),Не определено,Десктоп,yes,no,672,168,2040,408,321,49,60757
2020-06-23,yandex,cpc,Доставка есть,Десктоп,yes,no,1698,175,5850,1168,1052,148,235480
2020-06-23,admitad,cpa,Доставка есть,Десктоп,yes,no,406,41,1080,216,228,32,40746
2020-06-23,google,organic,Не определено,Десктоп,yes,no,2001,372,6750,1350,983,130,170752
2020-06-23,google,cpc,Не определено,Десктоп,yes,no,1584,584,5390,1078,547,67,87677
2020-06-23,promo,email,Не определено,Десктоп,no,no,817,512,840,168,109,5,9862
2020-06-23,yandex,organic,Не определено,Десктоп,no,no,2198,1236,3220,644,597,49,44522
2020-06-23,yandex,cpc,Не определено,Десктоп,no,no,1006,614,1330,266,275,34,28106
2020-06-23,google,cpc,Не определено,Десктоп,no,no,564,314,960,192,183,17,16362
2020-06-23,yandex,cpc,Не определено,Десктоп,yes,no,3182,1120,10400,2080,1207,138,186336
2020-09-20,(direct),(none),Не определено,Десктоп,no,no,772,288,1320,226,212,30,33372
2020-09-20,(direct),(none),Не определено,Мобайл,no,no,3427,994,2600,512,495,39,46390
2020-09-20,yandex,cpc,Не определено,Мобайл,no,no,3055,892,1770,354,411,25,20713
2020-09-20,google,organic,Не определено,Мобайл,no,no,12910,3124,7140,1428,2149,156,137618
2020-09-20,eLama,cpc,Не определено,Мобайл,no,no,772,247,460,92,90,6,4350
2020-09-20,admitad,cpa,Не определено,Мобайл,no,no,2718,1028,610,122,172,14,12860
2020-09-20,yandex,organic,Не определено,Мобайл,no,no,8698,2125,5570,1114,1647,111,110890
2020-09-20,yandex,cpc,Не определено,Мобайл,yes,no,9857,1717,8230,1646,1748,94,114369
2020-09-20,google,organic,Не определено,Мобайл,yes,no,7352,1117,6020,1204,1833,102,113515
2020-09-20,google,organic,Доставка есть,Мобайл,no,no,3403,236,5560,1110,1380,168,187749
2020-09-20,google,cpc,Доставка есть,Мобайл,no,no,695,60,990,198,232,32,35472
2020-09-20,google,cpc,Не определено,Мобайл,yes,no,7157,1284,6100,1222,1321,70,82592
2020-09-20,google,cpc,Не определено,Мобайл,no,no,2659,824,1710,342,374,26,24211
2020-09-20,yandex,organic,Не определено,Мобайл,yes,no,5390,756,4550,910,1392,67,70718
2020-09-20,(direct),(none),Не определено,Мобайл,yes,no,1584,177,1690,338,513,30,34170
2020-09-20,yandex,cpc,Не определено,Десктоп,yes,no,3312,792,7520,1500,987,115,145312
2020-09-20,google,organic,Не определено,Десктоп,yes,no,2361,538,5420,1084,847,106,139734
2020-09-20,admitad,cpa,Доставка есть,Десктоп,yes,no,237,28,380,76,139,26,24443
2020-09-20,google,organic,Не определено,Десктоп,no,no,2394,761,4440,884,647,76,80267
2020-09-20,yandex,organic,Не определено,Десктоп,yes,no,1654,299,5420,1084,612,69,80648
2020-09-20,yandex,organic,Не определено,Десктоп,no,no,2061,693,3270,648,496,60,59900
2020-09-20,admitad,cpa,Не определено,Десктоп,no,no,453,186,420,84,66,7,6720
2020-09-20,(direct),(none),Не определено,Десктоп,yes,no,889,206,2300,434,353,50,57657
2020-09-20,yandex,organic,Доставка есть,Десктоп,no,no,342,58,1830,366,248,44,55971
2020-09-20,google,organic,Не определено,Десктоп,no,yes,134,24,290,58,33,4,4161
2020-06-25,google,cpc,Доставка есть,Мобайл,no,no,669,95,2350,468,479,54,64602
2020-06-25,yandex,cpc,Не определено,Десктоп,yes,no,2773,1004,8810,1762,1166,116,141230
2020-06-25,admitad,cpa,Не определено,Мобайл,no,no,1120,670,470,94,121,8,6149
2020-06-25,google,cpc,Не определено,Мобайл,no,no,2508,1413,4390,878,770,49,45122
2020-06-25,(direct),(none),Не определено,Мобайл,no,no,1366,772,1800,360,331,30,30758
2020-06-25,yandex,cpc,Не определено,Мобайл,no,no,2800,1700,3960,792,752,47,43553
2020-06-25,google,cpc,Не определено,Десктоп,no,no,624,360,1010,202,184,14,13186
2020-06-25,yandex,cpc,Не определено,Мобайл,yes,no,1441,411,4490,896,1031,59,67946
2020-06-25,(direct),(none),Не определено,Десктоп,no,no,991,524,2100,418,328,40,41474
2020-06-25,google,organic,Доставка есть,Мобайл,yes,no,1202,110,3640,728,1126,91,107849
2020-06-25,yandex,organic,Не определено,Мобайл,yes,no,989,234,3350,668,747,46,59470
2020-06-25,google,organic,Не определено,Мобайл,yes,no,1452,326,3980,796,1190,74,84843
2020-06-25,yandex,cpc,Доставка есть,Мобайл,yes,no,1104,114,3170,632,894,91,119937
2020-06-25,yandex,organic,Доставка есть,Мобайл,no,no,712,89,2120,424,511,69,79269
2020-06-25,yandex,organic,Не определено,Мобайл,no,no,3040,1533,4430,882,1122,78,77373
2020-06-25,google,organic,Не определено,Мобайл,no,no,4689,2300,6570,1314,1710,96,87615
2020-06-25,google,organic,Не определено,Десктоп,no,no,2819,1257,5480,1096,778,81,85604
2020-06-25,eLama,cpc,Не определено,Мобайл,no,no,375,222,780,156,123,9,7139
2020-06-25,yandex,organic,Не определено,Десктоп,no,no,2529,1238,5450,1090,730,69,80784
2020-06-25,admitad,cpa,Доставка есть,Десктоп,yes,no,353,37,760,152,177,34,36396
2020-06-25,google,cpc,Не определено,Десктоп,yes,no,1583,537,5220,1044,669,74,99487
2020-06-25,yandex,cpc,Не определено,Десктоп,yes,yes,110,23,410,82,33,5,8328
2020-06-25,yandex,cpc,Не определено,Десктоп,no,no,1183,675,2190,436,273,33,33688
2020-06-25,admitad,cpa,Не определено,Десктоп,no,no,559,312,320,62,67,7,6111
2020-05-11,yandex,organic,Не определено,Мобайл,yes,no,1957,335,5880,1176,907,121,129917
2020-05-11,google,organic,Не определено,Десктоп,no,yes,187,29,380,76,43,10,10114
2020-05-11,admitad,cpa,Не определено,Мобайл,yes,no,1289,239,2870,576,526,75,88216
2020-05-11,google,organic,Не определено,Мобайл,no,no,5131,2073,7900,1578,1043,173,179840
2020-05-11,(direct),(none),Не определено,Десктоп,no,no,863,450,1170,234,167,24,25132
2020-05-11,google,organic,Не определено,Мобайл,yes,no,3025,487,7810,1562,1194,180,202235
2020-05-11,eLama,cpc,Не определено,Мобайл,no,no,296,154,710,142,81,12,12052
2020-05-11,google,cpc,Не определено,Мобайл,yes,no,2296,351,6680,1336,1060,142,155032
2020-05-11,(direct),(none),Не определено,Мобайл,yes,no,777,156,1980,396,284,37,37249
2020-05-11,promo,email,Не определено,Десктоп,yes,no,351,62,990,198,114,18,24333
2020-05-11,google,cpc,Не определено,Десктоп,yes,yes,180,13,540,108,45,9,10800
2020-05-11,admitad,cpa,Не определено,Мобайл,no,no,2733,1207,710,142,104,13,11668
2020-05-11,admitad,cpa,Не определено,Десктоп,yes,no,1262,219,2610,522,362,65,77883
2020-03-26,google,organic,Доставка есть,Десктоп,yes,no,713,49,1770,354,206,41,47951
2020-03-26,yandex,cpc,Не определено,Мобайл,yes,no,2961,519,9120,1824,1213,179,189685
2020-03-26,yandex,organic,Не определено,Мобайл,yes,no,2912,501,8250,1652,1067,180,186573
2020-03-26,google,organic,Не определено,Десктоп,yes,no,4506,608,13060,2612,1278,274,326348
2020-03-26,yandex,cpc,Не определено,Десктоп,yes,no,3403,489,11540,2310,1012,215,273399
2020-03-26,google,cpc,Не определено,Десктоп,yes,no,3472,443,10460,2090,914,185,197989
2020-03-26,google,cpc,Не определено,Десктоп,yes,yes,245,26,680,136,60,13,14548
2020-03-26,(direct),(none),Не определено,Десктоп,yes,no,2156,413,6530,1306,511,103,126352
2020-09-23,(direct),(none),Не определено,Мобайл,yes,no,3370,582,3320,664,859,31,31104
2020-09-23,google,organic,Доставка есть,Мобайл,no,no,1766,130,3160,632,684,93,104245
2020-09-23,(direct),(none),Доставка есть,Мобайл,no,no,275,20,440,88,80,16,14698
2020-09-23,yandex,organic,Доставка есть,Мобайл,no,no,1551,112,2630,526,602,79,100762
2020-09-23,google,organic,Доставка есть,Мобайл,yes,no,2253,115,3130,626,901,81,107909
2020-09-23,yandex,organic,Доставка есть,Десктоп,no,no,338,48,1620,324,243,35,50884
2020-09-23,(direct),(none),Не определено,Десктоп,no,no,791,328,1000,174,136,24,24167
2020-09-23,google,cpc,Не определено,Десктоп,no,no,300,128,620,118,71,9,10605
2020-05-07,yandex,organic,Не определено,Мобайл,yes,no,1996,360,5810,1158,968,118,128824
2020-05-07,google,organic,Не определено,Мобайл,yes,no,2580,432,6590,1318,1048,159,168737
2020-05-07,yandex,cpc,Доставка есть,Мобайл,yes,no,612,49,1660,332,267,44,49212
2020-05-07,eLama,cpc,Не определено,Мобайл,no,no,279,165,490,98,56,9,8418
2020-05-07,yandex,cpc,Доставка есть,Десктоп,yes,no,753,57,2040,408,305,49,53915
2020-05-07,(direct),(none),Не определено,Десктоп,no,no,1583,532,1670,334,221,36,40790
2020-05-07,cityads,cpa,Не определено,Десктоп,yes,no,439,65,730,146,112,27,32220
2020-04-21,google,cpc,Не определено,Мобайл,no,no,2662,1417,3690,738,460,72,71545
2020-04-21,google,organic,Не определено,Мобайл,yes,no,3980,613,10030,2006,1526,218,221351
2020-04-21,cityads,cpa,Не определено,Мобайл,yes,no,186,44,350,70,49,5,4476
2020-04-21,google,cpc,Не определено,Мобайл,yes,no,2910,479,8610,1722,1145,155,156699
2020-04-21,google,organic,Доставка есть,Мобайл,yes,no,957,72,2080,416,381,59,58964
2020-04-21,google,organic,Доставка есть,Мобайл,no,no,354,34,940,188,157,22,25288
2020-04-21,google,organic,Доставка есть,Десктоп,yes,no,443,35,1140,228,155,23,22020
2020-04-21,google,organic,Не определено,Десктоп,yes,yes,583,41,1440,288,135,26,23904
2020-04-21,google,organic,Не определено,Мобайл,no,yes,221,38,390,76,72,6,6536
2020-04-21,cityads,cpa,Не определено,Десктоп,yes,no,205,39,370,74,80,16,18060
2020-04-21,admitad,cpa,Не определено,Десктоп,yes,no,1321,212,2740,548,396,72,76351
2020-05-29,yandex,organic,Не определено,Мобайл,yes,yes,201,22,850,170,102,11,11968
2020-05-29,google,cpc,Доставка есть,Мобайл,no,no,512,63,1610,322,256,39,48147
2020-05-29,admitad,cpa,Доставка есть,Мобайл,yes,no,475,41,800,158,171,33,39853
2020-05-29,google,organic,Доставка есть,Десктоп,no,no,527,51,1600,320,214,44,56303
2020-02-29,yandex,organic,Не определено,Мобайл,yes,no,2591,443,7480,1496,1179,178,203385
2020-02-29,yandex,organic,Не определено,Десктоп,no,no,2540,1058,5070,1014,537,120,141179
2020-02-29,(direct),(none),Не определено,Десктоп,yes,no,1388,259,3780,756,432,82,95504
2020-02-29,admitad,cpa,Не определено,Мобайл,yes,no,1517,330,2440,488,581,100,117563
2020-02-29,google,cpc,Не определено,Мобайл,yes,no,2090,369,6450,1290,952,142,171083
2020-02-29,yandex,organic,Не определено,Десктоп,yes,no,1864,304,5590,1118,689,122,156945
2020-09-03,google,cpc,Не определено,Мобайл,yes,no,4574,735,3810,762,721,37,38261
2020-09-03,google,organic,Доставка есть,Мобайл,yes,no,4137,151,3920,784,1374,115,141347
2020-09-03,yandex,organic,Доставка есть,Мобайл,no,no,1973,94,2650,530,482,72,116987
2020-09-03,yandex,cpc,Доставка есть,Мобайл,no,no,887,37,900,180,204,25,33442
2020-09-03,yandex,cpc,Не определено,Десктоп,yes,no,4387,859,7800,1556,889,81,101484
2020-09-03,(direct),(none),Не определено,Десктоп,yes,no,921,152,1750,344,200,32,40094
2020-09-03,yandex,organic,Не определено,Десктоп,yes,no,1895,293,2940,590,412,44,60915
2020-09-03,yandex,cpc,Не определено,Десктоп,no,no,1284,469,1640,310,190,19,30702
2020-01-16,yandex,organic,Не определено,Десктоп,yes,no,822,169,2400,480,315,58,72539
2020-03-01,yandex,cpc,Не определено,Мобайл,yes,no,2538,479,7920,1586,1185,156,166445
